event_id,true_arrival_time,network,station,phase,channel
smi:fi.isuh/event/1493739,2025-01-30 12:08:46.580000,HE,KPF,S,BHZ
smi:fi.isuh/event/1493739,2025-01-30 12:08:22.740000,HE,KORF,P,BHZ
smi:fi.isuh/event/1493739,2025-01-30 12:08:54.520000,HE,NIF,S,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:30:48.880000,HE,TRE03,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:30:53.960000,HE,TRE03,S,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:30:57.230000,HE,KPF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:30:59.830000,HE,KEF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:01.530000,HE,RAF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:05.400000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:08.980000,HE,KAF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:12.830000,HE,VAF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:34.740000,HE,VAF,S,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:15.090000,HE,SUF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:16.420000,HE,KY17,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:47.180000,HE,VJF,S,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:31:26.260000,HE,ECKF,P,BHZ
smi:fi.isuh/event/1494359,2025-01-30 12:32:05.460000,HE,OBF8,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:26.130000,HE,TOF,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:47.320000,HE,TOF,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:28.660000,HE,OBF0,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:27.870000,HE,OBF3,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:50.420000,HE,OBF3,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:32.330000,HE,OUF,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:56.800000,HE,OUF,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:38.340000,FN,KLF,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:04:05.920000,FN,KLF,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:41.040000,FN,RANF,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:04:12.400000,FN,RANF,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:04:38.480000,HE,HEF,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:04:31.380000,HE,SUF,S,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:03:56.170000,HE,KU1,P,BHZ
smi:fi.isuh/event/1494360,2025-01-30 13:04:47.360000,HE,KAF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:36.730000,HE,TRE03,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:40.940000,HE,TRE03,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:44.080000,HE,KPF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:54.500000,HE,KPF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:46.680000,HE,KEF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:57.960000,HE,KEF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:49.680000,HE,RAF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:03.840000,HE,RAF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:53.500000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:16.100000,HE,FIA0,S,SHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:56.730000,HE,KAF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:16.480000,HE,KAF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:57.680000,HE,MEF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:17.280000,HE,MEF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:14:58.980000,HE,VAF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:19.360000,HE,VAF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:00.090000,HE,PVF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:24.380000,HE,PVF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:21.780000,HE,HEL5,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:01.280000,HE,SUF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:23.740000,HE,SUF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:03.580000,HE,TVF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:27.280000,HE,TVF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:03.480000,HE,KORF,P,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:28.560000,HE,KORF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:30.040000,HE,KY17,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:39.920000,UP,AAL,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:44.020000,HE,ECKF,S,BHZ
smi:fi.isuh/event/1493741,2025-01-30 13:15:54.660000,HE,NIF,S,BHZ
smi:fi.isuh/event/1494240,2025-01-30 13:18:23.930820,HE,ECKF,P,CZ
smi:fi.isuh/event/1494240,2025-01-30 13:18:45.859160,HE,ECKF,S,CZ
smi:fi.isuh/event/1494240,2025-01-30 13:18:27.838840,UP,AAL,P,BHZ
smi:fi.isuh/event/1494240,2025-01-30 13:18:52.694390,UP,AAL,S,BHZ
smi:fi.isuh/event/1494240,2025-01-30 13:18:40.540050,HE,KORF,P,CZ
smi:fi.isuh/event/1494240,2025-01-30 13:19:14.631480,HE,KORF,S,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:43.417180,HE,TVF,P,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:51.700660,HE,TVF,S,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:44.012910,HE,KORF,P,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:52.669290,HE,KORF,S,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:45.561810,HE,RAF,P,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:55.361570,HE,RAF,S,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:47.484170,HE,MEF,P,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:58.889850,HE,MEF,S,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:49.578160,HE,NUR,P,SHZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:01.904670,HE,NUR,S,SHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:54.019760,HE,VUOS,P,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:09.895100,HE,VUOS,S,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:56.570760,UP,AAL,P,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:13.822520,UP,AAL,S,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:57.266480,HE,TRE03,P,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:15.553540,HE,TRE03,S,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:57.962210,HE,KPF,P,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:16.771670,HE,KPF,S,BHZ
smi:fi.isuh/event/1494364,2025-01-30 14:30:59.668980,HE,PVF,P,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:20.297110,HE,PVF,S,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:00.049390,HE,ECKF,P,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:20.921210,HE,ECKF,S,CE
smi:fi.isuh/event/1494364,2025-01-30 14:31:26.487030,HE,LOVF,S,CZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:06.079030,HE,FIA0,P,?HZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:31.125210,HE,FIA0,S,?HZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:06.079030,HE,FIA1,P,?HE
smi:fi.isuh/event/1494364,2025-01-30 14:31:31.125210,HE,FIA1,S,?HZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:07.470480,HE,KEF,P,?HZ
smi:fi.isuh/event/1494364,2025-01-30 14:31:34.603850,HE,KEF,S,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:01.501930,HE,HEL5,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:02.880950,HE,HEL5,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:01.602840,HE,MEF,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:02.981850,HE,MEF,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:02.510970,HE,LAUT,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:04.629940,HE,LAUT,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:02.813680,HE,HEL1,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:05.134460,HE,HEL1,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:03.183660,HE,RSUO,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:05.706240,HE,RSUO,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:03.703290,HE,KUNI,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:06.521380,HE,KUNI,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:05.195220,HE,VUOS,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:08.952680,HE,VUOS,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:06.355610,HE,NUR,P,SHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:11.218200,HE,NUR,S,SHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:12.710130,HE,TVF,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:22.159020,HE,TVF,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:13.649490,HE,PVF,P,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:23.540430,HE,PVF,S,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:15.946950,HE,LOVF,P,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:28.215620,HE,LOVF,S,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:25.900780,HE,KY17,P,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:44.882500,HE,KY17,S,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:26.299610,HE,TRE03,P,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:45.499370,HE,TRE03,S,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:26.500660,HE,FIA0,P,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:46.001980,HE,FIA0,S,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:26.500660,HE,FIA1,P,?HN
smi:fi.isuh/event/1494365,2025-01-30 14:38:46.001980,HE,FIA1,S,?HN
smi:fi.isuh/event/1494365,2025-01-30 14:38:27.194120,HE,KORF,P,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:46.906680,HE,KORF,S,CZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:27.289690,HE,VJF,P,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:47.509810,HE,VJF,S,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:28.863890,HE,RAF,P,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:49.980540,HE,RAF,S,BHZ
smi:fi.isuh/event/1494365,2025-01-30 14:38:35.361320,HE,KEF,P,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:39:02.279240,HE,KEF,S,?HZ
smi:fi.isuh/event/1494365,2025-01-30 14:39:03.903600,HE,KPF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:20.980000,HE,OBF3,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:24.720000,HE,OBF0,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:28.880000,HE,OBF0,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:25.380000,HE,OUF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:30.440000,HE,OUF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:41.440000,HE,OBF8,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:43.900000,HE,KJNF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:01.820000,HE,KJNF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:44.680000,HE,TOF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:03.280000,HE,TOF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:47.630000,FN,RANF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:08.680000,FN,RANF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:51.280000,HE,KU2,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:14.940000,HE,KU2,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:53.780000,HE,VAF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:19.200000,HE,VAF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:53.000000,HE,NIF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:18.340000,HE,NIF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:56.540000,HE,SUF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:24.940000,HE,SUF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:17:58.080000,HE,KU1,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:27.180000,HE,KU1,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:00.180000,HE,RMF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:30.420000,HE,RMF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:04.140000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:35.920000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:03.680000,HE,KU6,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:35.880000,HE,KU6,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:02.780000,FN,KLF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:37.140000,HE,KEF,S,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:06.380000,HE,KAF,P,BHZ
smi:fi.isuh/event/1493992,2025-01-31 08:18:41.240000,HE,KAF,S,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:46.090000,HE,VUOS,P,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:47.080000,HE,VUOS,S,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:46.080000,HE,HEL1,P,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:46.960000,HE,HEL1,S,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:46.340000,HE,LAUT,P,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:47.440000,HE,LAUT,S,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:46.940000,HE,KUNI,P,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:48.500000,HE,KUNI,S,BHZ
smi:fi.isuh/event/1493993,2025-01-31 08:59:47.630000,HE,HEL5,P,BHZ
smi:fi.isuh/event/1493993,2025-01-31 09:00:46.830000,HE,JOF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:05.240000,HE,VJF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:08.160000,HE,VJF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:07.240000,HE,KY17,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:11.080000,HE,KY17,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:14.880000,HE,PVF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:24.580000,HE,PVF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:19.400000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:33.000000,HE,FIA0,S,SHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:21.830000,HE,RUF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:36.880000,HE,RUF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:23.110000,HE,VUOS,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:42.840000,HE,VUOS,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:24.680000,HE,KUNI,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:41.320000,HE,KUNI,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:25.890000,HE,LAUT,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:27.350000,HE,HEL5,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:29.280000,HE,KAF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:50.320000,HE,KAF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:29.430000,HE,MEF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:51.920000,HE,MEF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:34.210000,HE,TRE03,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:58.280000,HE,TRE03,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:35.780000,HE,KEF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:03:02.320000,HE,KEF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:02:40.270000,HE,SUF,P,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:03:08.340000,HE,SUF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:03:10.020000,HE,TVF,S,BHZ
smi:fi.isuh/event/1493943,2025-01-31 09:03:30.800000,HE,JOF,S,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:05.462660,HE,KU1,P,SHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:10.994920,HE,KU1,S,SHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:11.619270,HE,KU2,P,SHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:13.997440,HE,KU6,P,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:25.404800,HE,KU6,S,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:14.712620,HE,RMF,P,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:26.427810,HE,RMF,S,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:19.153420,FN,OLKF,P,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:34.345010,FN,OLKF,S,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:19.384720,HE,KJNF,P,CZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:34.548260,HE,KJNF,S,CZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:23.085390,FN,RANF,P,?HZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:42.252160,FN,RANF,S,?HZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:31.116390,HE,NIF,P,BHZ
smi:fi.isuh/event/1494091,2025-01-31 09:19:56.149600,HE,NIF,S,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:02.380000,HE,HEL5,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:02.560000,HE,MEF,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:03.480000,HE,LAUT,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:05.380000,HE,LAUT,S,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:03.800000,HE,HEL1,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:05.940000,HE,HEL1,S,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:04.660000,HE,KUNI,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:07.880000,HE,KUNI,S,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:06.200000,HE,VUOS,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:10.600000,HE,VUOS,S,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:07.440000,HE,NUR,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:14.920000,HE,PVF,P,BHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:28.400000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:51.800000,HE,FIA0,S,SHZ
smi:fi.isuh/event/1493994,2025-01-31 09:26:30.780000,HE,RAF,P,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:24.261770,HE,TOF,P,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:42.846710,HE,TOF,S,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:29.685130,HE,OBF3,P,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:53.215030,HE,OBF3,S,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:33.927980,HE,OUF,P,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:59.230050,HE,OUF,S,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:10:33.927980,FN,KLF,P,BHZ
smi:fi.isuh/event/1494096,2025-01-31 11:11:00.569980,FN,KLF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:16:54.380000,HE,TOF,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:03.540000,HE,TOF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:16:55.530000,HE,OBF3,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:05.800000,HE,OBF3,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:16:55.780000,FN,RANF,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:06.660000,FN,RANF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:02.760000,HE,OBF0,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:18.040000,HE,OBF0,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:03.280000,HE,OUF,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:19.140000,HE,OUF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:04.080000,HE,KU2,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:20.140000,HE,KU2,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:13.580000,HE,KU1,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:37.160000,HE,KU1,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:14.080000,FN,KLF,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:38.000000,FN,KLF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:15.380000,FN,OLKF,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:40.080000,FN,OLKF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:16.880000,HE,KU6,P,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:42.640000,HE,KU6,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:17:53.940000,HE,RMF,S,BHZ
smi:fi.isuh/event/1493995,2025-01-31 11:18:05.660000,HE,VAF,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:15.960000,HE,MEF,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:17.580000,HE,MEF,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:19.320000,HE,NUR,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:22.960000,HE,NUR,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:19.660000,HE,HEL5,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:20.000000,HE,KUNI,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:25.160000,HE,KUNI,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:20.130000,HE,LAUT,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:20.200000,HE,HEL1,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:22.640000,HE,VUOS,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:36.680000,HE,TVF,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:29.310000,HE,PVF,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:40.180000,HE,PVF,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:39.540000,HE,TRE03,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:56.880000,HE,TRE03,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:42.000000,HE,FIA0,P,SHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:41.980000,HE,RAF,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:30:44.760000,HE,VJF,P,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:31:07.780000,HE,VJF,S,BHZ
smi:fi.isuh/event/1493997,2025-01-31 11:31:13.660000,HE,KEF,S,BHZ
smi:fi.isuh/event/1494092,2025-01-31 11:46:08.309880,HE,KEV,P,?HZ
smi:fi.isuh/event/1494092,2025-01-31 11:46:19.567710,HE,KEV,S,?HZ
smi:fi.isuh/event/1494092,2025-01-31 11:46:18.253740,FN,KMNF,P,?HZ
smi:fi.isuh/event/1494092,2025-01-31 11:46:36.623070,FN,KMNF,S,?HZ
smi:fi.isuh/event/1494092,2025-01-31 11:46:27.969870,FN,RAJF,P,?HZ
smi:fi.isuh/event/1494092,2025-01-31 11:46:53.452090,FN,RAJF,S,?HZ
smi:fi.isuh/event/1494093,2025-01-31 12:40:30.020410,HE,ECKF,P,CZ
smi:fi.isuh/event/1494093,2025-01-31 12:40:43.120430,HE,ECKF,S,CZ
smi:fi.isuh/event/1494093,2025-01-31 12:40:33.269880,UP,AAL,P,BHZ
smi:fi.isuh/event/1494093,2025-01-31 12:40:48.781570,UP,AAL,S,BHZ
smi:fi.isuh/event/1494093,2025-01-31 12:40:45.314230,HE,KORF,P,CZ
smi:fi.isuh/event/1494093,2025-01-31 12:41:10.379370,HE,KORF,S,CZ
smi:fi.isuh/event/1494094,2025-01-31 12:56:53.929900,HE,MEF,P,BHZ
smi:fi.isuh/event/1494094,2025-01-31 12:56:55.078340,HE,MEF,S,BHZ
smi:fi.isuh/event/1494094,2025-01-31 12:56:55.175780,HE,HEL5,P,BHZ
smi:fi.isuh/event/1494094,2025-01-31 12:56:57.031130,HE,HEL5,S,BHZ
smi:fi.isuh/event/1494094,2025-01-31 12:56:55.522000,HE,LAUT,P,BHZ
